mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_contrast,mean_spectral_flatness,mean_spectral_rolloff,zero_crossing_rate,rms_energy,mean_pitch,min_pitch,max_pitch,std_pitch,spectral_skew,spectral_kurtosis,energy_entropy,log_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
1061.7534828874072,376.9675534556818,550.420400274924,319.54346603094234,10.693454084521328,0.09109488958519124,4214.773807509209,0.05759175988245506,0.42130993842854325,143.06532788314507,182.91109506432878,353.8064216986434,96.3850943258989,0.2621556584786404,8.479759666209358,0.5675548434556871,-9.553399711227762,85.64906928761513,36.547805556495305,51.06840308682678,26.57906909630277,28.230625772031317,49.229709009007905,98.28010831042712,28.242709215891956,80.97854009958326,26.331444793504957,-63.06124465153478,24.62371371502313,94.81282484502981,27.419043694472812,68.6138545450126,12.287692135255197,25.50944653685856,13.72196451952517,18.02951620257005,28.217330642021018,59.48883949224597,27.33001695090699,-14.905693397992621,46.29185679682913,29.36672406111873,29.046162876515666,1
3909.729556485983,990.1344063973175,593.9798051830318,215.0530916174713,17.838211258878182,0.3562360232071667,4271.288294264763,0.16312211008135385,0.22960371504044605,160.73072299973896,159.3550614244241,402.72402810415315,39.62230350004723,0.5492193057132977,9.205639374496181,0.6714322044747181,-6.648757333037753,59.394955779162615,49.63048622157518,44.25365869708344,11.314509031805592,-20.20141666595056,38.222728083022666,5.331965222283188,42.73538225437806,3.112788944299055,43.63794079219286,-38.34659940275014,36.78062830408049,63.882700907999066,45.82508524813597,-82.28914960561792,19.926633728371232,83.20630705706807,32.98172048200911,-60.573455628389894,36.11180810497065,-31.223840913329553,24.987520829075788,7.807855388818382,32.125588933558184,9.511850555576729,43.32371565801807,1
3497.3279224012654,955.2474717492906,1859.6561800166164,222.71063980885648,23.94327384275961,0.2723204063502118,4915.789423418648,0.06313803274382421,0.3219795280353914,98.45755133836005,189.17150924715443,488.07569756043125,89.73313033751229,0.9576716546634625,3.2890607881984377,1.4843813126186034,-6.085639797771444,21.85948785828286,42.938142578816006,-24.393846625137925,15.436295291707957,65.11047588353725,32.93303055556254,-42.39119804302989,10.681258443520143,34.186158590821805,15.799830622578419,-2.63028497930533,37.89450761445861,-85.31623518307438,47.996304373238175,-94.98052890060038,11.965781758207083,-9.487066553181634,46.34608795133596,85.46656816567227,24.686366115472733,-53.99754557867975,34.507957880758596,-54.76107503100276,41.49907712133627,-4.160909160886121,23.143416531014065,1
1637.0173320348285,231.5414490948047,708.8680566763927,241.18340138094263,13.868706859129652,0.3213084398870773,3007.4781240980146,0.04638905118952815,0.11840653170527499,91.50080189988526,99.89848997313372,276.10083773650894,86.28502367940843,-1.27579855811141,7.952737808463349,0.9685469497914723,-0.10078508725059976,-76.8294445992471,39.82964546205611,-84.51554733343198,22.791091561955987,-85.61336970372685,11.49943788501361,58.155361714515806,33.28430732720889,-86.56543262099821,32.18485636514446,21.451641072041383,46.962292614400276,-10.164720768733119,38.75269387709059,-52.988113991615535,34.661696839562055,25.235308538493427,11.41836094103053,-13.400014699725475,40.99953154791011,-37.98096508647741,12.31897784231652,-40.406827715932806,46.96951329683373,99.22500391296612,22.423132484981856,1
1545.4749016213018,764.4601380125507,1298.6310234128257,348.51697961984405,22.830089625125034,0.10627861380854346,2819.8275189109486,0.10581005755067599,0.3417661192026395,135.76056852806357,125.48141251273147,462.4931175872353,28.961235759480655,1.8360283470577379,3.3892590249788404,1.3673455047021124,-7.921141280806245,-41.703865484180305,18.321866170650768,-97.58039566030956,23.679432211519398,-60.717182637059786,24.979115930183504,-68.13785289499701,45.23088434906755,-89.17690643927011,37.14020907306977,85.29188746725472,45.27017939503237,27.003814014374925,24.974075631047402,-33.39109181466324,38.41973265890556,21.77968265132462,43.060065503796864,-66.63593281679854,46.1597117474009,-12.07041657536682,37.652926422703885,-79.80456590319903,16.52540458303221,-32.48784391556872,46.81053036114656,1
1550.2135295603016,940.1986539325327,1116.6434039010599,233.61998626750767,15.196562758805989,0.11375547240568556,4013.9024217859223,0.1744725569108191,0.38839773518770554,96.33430905272007,52.1119494924336,477.22334158828085,66.18613607049427,0.5549570251569516,2.878682800855509,1.3487524666688433,-4.552203846299003,93.7684814196783,45.04559138736029,-42.36861010765103,45.98340865848383,-39.99471890702087,32.61770934060473,-49.590628065585896,18.70197720057432,17.293554408109443,19.181315366886423,-23.20970684217221,21.53282081669102,-61.88114588547242,42.80231159898656,25.30575436237423,22.33133649426046,-16.982059474424815,30.258848428140265,52.546366683776796,21.29244808634906,-57.18852239945209,41.29150421508987,-10.709981777727336,27.114979348625383,-82.34624591109028,13.16137381604694,1
1912.7267288786131,344.46027610186684,1021.014989388264,393.07962023611213,27.721722176270326,0.03033368949985412,1529.8826253677062,0.05585644372912498,0.24187446157335538,102.83043589964295,51.043638095493684,401.124654397687,16.541408403083338,1.3881876754822193,9.498395436899958,1.0115195574628737,-0.12684450801371305,-36.11558025715911,31.03155374142186,-98.15554528255461,39.6725163706606,25.346017337757047,41.8882628682413,56.975981899856436,17.330234587562487,77.4592021008416,30.493210210783317,40.61440438142918,28.206529958703857,15.597722272554293,11.034683269016806,-73.65508052778924,44.15407632532858,22.979327752946105,44.4358179488492,-56.16972551120296,48.59958576696958,21.514249241097303,25.897677090286866,22.33832450673185,27.328416068584353,53.00739300072553,32.06084858859981,1
2574.2692948967133,654.3561844421035,1849.7500185309086,261.81095422954786,27.91379888533233,0.16781309224590757,3187.662055172497,0.024921886130631753,0.3126861927902792,258.84424918666616,86.01899306772799,479.37998822040134,85.30396485251154,0.1602628611366872,1.1737397504607998,1.2066877084605436,-2.0798079205986486,-81.34902604292584,45.57160088287822,-53.98547577925932,48.88731872748164,37.034538060309444,27.52419158590305,-13.27081505359402,40.891065028077726,5.6964001919094045,46.456291325527694,92.20176978216438,39.89075952733736,6.72972362353741,14.109836421576842,-12.534013281785008,28.112510016459908,-48.136383116205565,43.73907740684187,-71.294144985629,34.90900986901242,76.84184050237914,16.984634000295856,86.04474687832041,24.178890017534165,-57.235124426101166,30.16957079392413,0
2295.835055926347,932.3906380704335,532.7350951632343,127.34128012398344,15.94574408562653,0.2842748840535007,3184.990400523404,0.07771689981143629,0.2335997026729753,88.55221334367164,65.12107957086279,319.36357624321056,25.709129515314686,-0.34289260964046964,9.688498332970866,0.6927520104127123,-0.06632499117911017,41.51067118386396,23.193113176995173,-16.099851957732298,33.96286041340962,-75.15934120724523,48.402331030590936,-59.692412602466646,20.203457244771734,75.5638345140143,30.48914101462131,-69.5251873169094,46.661491224081004,-58.34696229305904,36.45494945501444,-59.14727957942525,49.9352606038805,-24.392419079389583,45.011472192651546,12.57441509880141,45.12675084878964,19.092024832415007,11.15273500563454,47.81463412535166,10.356234662065598,6.538671923741134,12.293390408900414,1
1873.6874205941258,227.15678286863908,1495.6845292633836,413.5039369936429,14.59987507926481,0.43038810785869114,1357.892491241549,0.15205384666734578,0.44810477093634427,224.96741466564342,89.03170519036304,485.90485281213284,16.373323124718805,1.9087316263799838,2.3433570728992557,1.1883967049269084,-0.3170168533983073,46.800850908736834,12.48204210541731,-75.71684693760916,19.66854928365272,88.76094179834791,20.871750104946997,30.225148990464902,17.67937070242594,62.19825461104787,16.292922471505918,72.54191775590962,23.486600514275672,-71.75793814450935,21.649943010802296,71.06066430941266,10.015987703572996,-11.536228727524971,40.75495819226693,34.299051058318156,14.156657410884218,-10.666338504523736,35.489823979484,44.61274671063734,42.6388843111238,-80.83969667988586,13.510368820772424,0
2835.5586841671384,757.936213797472,1945.0916513203256,214.3033298370824,18.226079441324625,0.33679444925475355,2671.936342027654,0.11463120349201097,0.2539558984520164,139.96270473938813,76.5564941792596,410.83486314979245,46.01971859849301,0.32848548327934424,8.374942736139413,0.7723845792632895,-5.104604579058457,-42.908455942569844,29.039038746389846,-79.14444843369075,23.106201196865715,-31.791172961958168,39.78268780841266,46.55237227633657,25.119570022769402,-84.82924284101585,35.112571867501785,-15.85878592136028,27.777657367079836,51.79245792372748,48.05544873601911,-91.006698409739,14.379588336742266,72.80173671249611,43.719694181879795,13.912548132983261,20.05996548224955,59.373753244980804,20.75973626539639,-38.40020758117957,14.462372862156112,23.85677216335813,25.278697319120184,1
1418.4815819561254,437.8792058980406,1340.252275192763,273.10675183970505,14.810631703602974,0.22334419846587822,4413.139194268808,0.16519074021912603,0.42248626742412126,271.7400497557878,54.278003725797234,212.60173022564356,61.92299247396791,1.4674943311967157,3.4833029776129276,1.3320620967541508,-3.0362415012943424,-40.46560413073925,20.793504192715105,79.28748714374731,22.793436931678684,42.633752600056624,26.7612566833651,-74.98575210988619,25.70008049080872,-59.60850512286202,33.688007200340564,46.484355185867344,45.979130818144355,-35.482710770073254,27.44242448369219,-28.812454662295778,22.071729717413614,-30.333421033349012,17.041008288048147,31.302129789472644,22.84076317730369,49.607724574905745,28.55558348485137,77.6586595020089,49.81922391687036,88.80148078064445,15.36644877379124,0
1876.4339456056546,939.5169563012244,1905.2336930496378,374.17755328876063,23.447676865834072,0.4770288560531275,4424.614487978641,0.19232250804575446,0.4026625085524218,186.6983026070499,186.39562196090742,472.0618495457158,86.94252627037939,1.8131695854651597,4.156320946876546,0.5837241331089099,-8.895568730588488,-6.221402898243227,38.609171591051926,17.094005804577847,23.059773106530063,4.841543789539756,29.439539782636235,-44.60394800501317,44.96404252066264,31.542133831068497,11.078190391925249,-41.292332252583265,24.339354926336906,-51.19189323155133,27.17459281556708,26.274815993821775,11.020303918148526,27.027409623165283,22.154125954997667,-76.89519753845111,22.11288604698053,-26.58837569386077,25.454220866301235,89.39113933599953,40.91833967644726,44.54094252139157,29.122876177914236,0
2099.085529881075,976.8465961322942,578.3868189290356,232.9824628594848,26.52129369096571,0.36243014828215764,1396.950659678724,0.16060587058280726,0.2111473624606947,147.22682105212166,51.23346970833373,345.34184270995775,97.68182729695629,0.7014185080346369,2.9508194018978644,1.2731386728852776,-5.588511749531982,-95.64221004754889,48.284262114241294,86.89113735255629,36.91856692447263,-55.44837729057868,42.100081354617615,-55.74464892555335,34.73773887734708,-11.299723489991692,13.623776229902663,-33.20315634679969,29.22051944766943,47.57567056119774,37.12318040763725,82.6176356103878,41.293578309530034,-57.31923251622027,19.699446832291855,-4.796392423178531,16.874446263941273,20.83069413307237,16.995391837898506,86.4525873084074,33.20040070426058,-57.0930443546773,34.355555416287174,1
2368.209952651108,955.4131912907471,1128.1899786112422,122.63426245868625,23.46184261822434,0.4657809494026495,1362.8835309913234,0.12472258498031315,0.12274140101016276,193.8805658516756,160.41232165056283,338.09809543334984,49.55432613128773,0.1957547140746998,6.269626382329717,0.5999369065686195,-1.9098145773330248,57.864602072232714,37.638966046062556,-30.83476724286416,31.23231712361665,69.2456646230822,21.848610466068223,-24.02907424750957,26.238458253583573,-41.86003727061589,16.27125420564043,-94.57335502638678,46.180165648723154,47.2137384045964,40.70274249224759,73.59868453877905,12.110871514851489,-49.486054189214656,39.69713214912242,-28.59627118229176,44.72803790099329,45.96857206359823,30.334746738428162,-92.239394695123,16.1842567096639,94.22760905777216,37.65586738011907,0
3355.527884179041,579.371373325971,890.2366864430767,249.56841880512545,26.48700894498699,0.2685181069033612,2050.781908007741,0.10373490172995228,0.2089802449542878,164.03076418995914,72.82218303792749,369.9399817938903,15.44022306867432,-1.9859565963573975,4.132859927570866,1.381189236894309,-4.9466467902285665,-36.58224254517488,45.47735718836814,35.42898746583262,25.416967123465774,63.64760563838598,13.872482263805725,52.688979115212874,31.375518571430675,-16.273228790404175,15.451563102474797,94.28083063339193,42.08972871959393,-44.71966873275417,29.02234952500546,79.03839990343272,39.95918533175309,29.685775091995538,16.145724774685437,94.67372324802437,26.744485651582004,-50.90734839611179,28.383740909629516,20.87012726080431,30.61571885572988,-38.58261379509036,31.858802636830582,1
1599.021346475079,889.6341207914508,1596.2314474710947,477.77943307772136,17.939843244149483,0.1368630946486384,4499.0642502159735,0.017613126406170666,0.41484651412985785,204.14623422736264,186.83444329994,244.81536403136838,77.42040211232836,-1.839921437043976,6.916537355451969,0.8042045181350037,-2.973009671827681,70.75262040039553,28.120960544048256,-59.061665075641926,15.963590749148665,-20.785629216661988,30.810223384537085,42.74162045486486,48.158609333010965,-10.960070745873125,20.378630822437323,62.69051504615689,19.737237000392113,74.51369225037075,18.560036068468968,-87.42934126340359,12.102738351581976,52.46198547332074,17.289111615111544,-90.07521316410651,48.525208498671525,-26.745224183162037,34.96590491479329,28.64502114505899,20.444349634312356,-12.677002701729108,25.186400635732497,0
2542.703315240835,875.6395188280563,1971.94563574587,356.69375891942326,13.126339414177217,0.03588507631871377,1515.6103402939957,0.19702117597466784,0.12153994255150224,105.1972310317966,183.91939093848288,340.7498145702196,60.86559306015437,-1.1965951357955347,1.1408258614785938,1.1543933648305749,-2.54248670015723,60.52608432000676,40.86562948781207,23.668063455988246,10.885566517685836,17.721517138771077,31.15178447214995,32.50478207674078,14.528587064395815,82.1104501643193,28.164212929422717,-81.2164084147559,22.991802616477337,37.65003301446848,40.932345709024865,68.18465229269191,20.109090586121823,-7.576564694743709,45.158588828877704,-40.34115938801539,33.338894671605885,-78.8447858900059,20.07539978119147,-40.986967956699296,20.092900981722778,-0.3765959254398439,15.190345064185422,1
2777.2437065861277,455.2803785946045,884.7950936663717,368.5916594668828,24.759018947951844,0.36578157722708676,3879.987210509785,0.08286141328925807,0.2669738094702972,299.33791061876127,148.0851719553886,449.33816501532374,50.310221036001685,-1.255966272576019,1.5793739516353567,0.9875022786202798,-7.465308587571061,32.28040662375662,43.721737466868134,-74.08285399800312,18.753387103507706,-48.434860812812055,41.88671088901495,-98.74289082628177,18.308620868987656,-79.30834325900939,24.868651915959376,99.9017591327549,24.118349098373564,-30.847156435692384,22.814050994945102,55.982515708823826,43.65107262634118,-32.980060644446695,38.235287716513525,88.37243881834439,15.535785425794524,97.53605566136667,18.58556319413623,98.48243663158595,43.18116997529942,98.14374867469456,19.899416592283103,0
1139.3512381599933,863.1323793205419,1481.2619022111116,352.9128614550559,17.209490102831076,0.06943846902271172,1404.6624784524129,0.038923360644204694,0.40498740650076626,173.62229309327785,150.83512247009077,204.6447377412546,37.834199091297066,-0.9809648192006186,1.896950374581238,0.866303145262339,-1.2430062705743445,-35.02502658014225,38.435025103341694,-99.58387216474284,14.29885615874725,37.9703257492603,48.73276824928407,-71.57133732392211,48.50114826346221,-44.053850638477,45.625995656183875,21.00491944058828,46.50953893724239,-14.502069963068223,17.004430771754304,80.48632985512378,48.04381176950897,82.0543111864545,45.01519911676347,96.69923663686589,31.836188393358285,-82.82446991537284,42.573802390258884,-41.76250823628822,25.225776958377388,-86.22171985616336,26.77686708063414,1
2822.634555704315,229.6061077723941,797.1464491396102,179.5968555837747,23.42541650458265,0.15835981285326392,3492.5514149913015,0.1366746825253268,0.1832039628129056,156.6107407356211,50.800871295453284,281.8751480973114,55.21586750591821,-0.7802614492093567,4.77094316779208,1.1454418331834963,-5.40177569090821,3.2633123322340083,30.311091442782583,86.3063602819158,41.41780123408957,-38.194637475913716,12.212027453133935,-55.340490179586645,48.29299394108816,7.5129633165427805,34.48437637625348,70.74572759287662,49.95734948418156,45.34193718612357,35.26560759700053,-37.68474654839973,26.58105370642049,-72.83843699019145,15.57421033042762,64.9803215454267,49.741805908969695,-66.2787749752845,38.08768979856166,-56.67766836378885,28.028952135632164,39.345658887113984,46.96457933609202,1
1511.5723710618745,677.0159027856424,1347.995381857415,267.33354564091206,15.412878839635313,0.27091074486310973,2424.269196476579,0.06401477492813727,0.3246827221313217,236.24616662957828,197.7307349170403,200.73637593315325,40.48116440113279,-0.559738025797087,8.333165553939786,1.447522980551238,-7.898148963784562,-11.034148480408206,35.03464438461472,10.978875235041869,14.499918312555415,68.81574687644698,33.66757894972436,-45.60883079223008,17.086616850590907,39.657385326118344,45.04577399847372,-86.6678473444262,40.9601720862176,-57.6832334209016,13.618146679614016,82.35302125467334,48.797558572502055,44.142847529869414,25.959216182452096,-84.80035119671814,32.60686748397099,-4.033610067172049,40.888258067662534,-3.1708699113616348,43.71858951120473,-27.613824861452827,18.104023247775803,0
1195.1547789558385,384.00706983016244,1195.8987300325043,400.3759193453273,11.624592696133453,0.28656412801207637,4155.655851863468,0.12129787147689905,0.13035947128391911,160.05786942897316,181.67489053637215,324.7133927449545,78.13106809726243,-0.31784923972449386,8.993601193405445,0.5412697473746219,-1.3458411821155618,-32.22362275026515,38.020279827155214,85.3881325564079,38.969129492273446,-56.52297914454514,37.251141212591996,-70.71469167021999,15.804352685011928,26.127457791848727,31.081572996703954,-22.109764301615257,29.373052099740264,-6.24784150495519,48.854107003442195,-19.471782982710437,35.075236950341704,38.034149949420595,21.326046803052705,12.27100566870807,10.074773805182504,73.05436670890785,14.931592470201123,-35.370524045931305,13.511625028753702,-84.33493617951213,26.533769237306217,1
3846.6566117599996,296.45350862182306,1958.0079944473057,140.54915902126368,29.851635909755267,0.30428576652369665,1934.7617953014544,0.12148590249047232,0.06354692823039836,263.3203471063267,184.2659338595138,418.4946531481204,58.9504326843377,-1.6045346461759413,3.203296660548107,1.4188528558831042,-5.821811938937463,69.62725786063564,20.123376128857075,-33.23369525958559,25.426347591043307,-97.03931543630718,49.43205402994087,-17.93688970522207,26.843405373544794,88.3285475474789,13.594818827573597,33.93022446072197,10.40695272269916,30.711668451619914,35.295890576485476,26.819937105159994,26.633404897317256,38.049032545558816,10.387243411185981,-19.97540146590657,47.32319614361677,-28.823595410408103,18.961585733080707,84.80589197398885,33.78471412364198,87.0063315265713,39.292354294962166,0
3896.896099223678,261.5625613033673,1412.7909090446997,211.1411104358849,13.124030158611985,0.09146511187135331,3556.8073175598392,0.09468866597154514,0.3992482702954996,179.93955935929355,148.8866805576308,439.63154873438856,88.91629967387007,-1.8305522721888718,6.1693275181511265,1.1090816550210136,-2.4968756162028027,-3.2985850844669358,42.38317043659939,-34.44278616764865,12.935135589751038,-46.29839160641631,47.703608571076465,-84.96388299719482,11.988731699518764,59.12178496389464,28.531497962657394,-78.7132562600597,37.8995222639183,7.899709601742643,49.435820836870235,-15.164201758600342,42.11205375871668,87.08408888470487,21.380918417548273,61.29051353908034,19.395776245127575,53.71922950626919,33.02126064814559,-11.984653737045448,33.12862725492151,17.97166382861306,38.20813408007578,1
3425.192044349383,757.0310207025118,1024.259558130228,210.52764338634145,29.768419879269622,0.1960713283626079,1942.7301383035397,0.1688625369535581,0.05849462547026635,238.30285091839568,101.71803929818049,483.55692833810195,58.91895231844978,0.6957777962920937,7.915284934233404,1.3073143007690522,-4.519669277784071,66.5446195594293,48.01298155869093,-19.868999645393657,42.50920197726343,-61.78950270810266,38.498030588479104,50.00443807755616,36.1961412914056,11.415368394886059,42.881301873694596,-2.2194322691998707,25.57444657991139,21.665669180898647,23.55573693914544,-14.470313896869769,21.813140805608047,45.63806019615845,25.18333007911518,-88.99515288573335,37.541162122758266,35.20681466324723,44.28805387491632,-17.97008906548332,27.008582770667008,50.703601517755146,48.623703778957726,0
